vendor_id,pick_date,drop_date,n_passenger,trip_distance,ratecode_id,store_and_fwd_flag,pick_loc_id,drop_loc_id,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,pick_day,pick_dow,pick_wkday,trip_duration
2,11/13/2016 11:07,11/13/2016 11:09,3,0.46,1,N,237,236,Cash,3.5,0,0.5,0,0,0.3,4.3,11/13/2016,Sun,FALSE,1.133333333
2,11/2/2016 11:42,11/2/2016 11:50,1,0.29,1,N,237,236,Card,6,0,0.5,1.36,0,0.3,8.16,11/2/2016,Wed,TRUE,7.733333333
2,11/30/2016 7:37,11/30/2016 7:52,1,1.63,1,N,237,236,Card,10,0,0.5,1,0,0.3,11.8,11/30/2016,Wed,TRUE,14.36666667
1,11/22/2016 16:14,11/22/2016 16:24,1,1.6,1,N,237,236,Card,8,1,0.5,1.95,0,0.3,11.75,11/22/2016,Tue,TRUE,9.5
1,11/20/2016 12:10,11/20/2016 12:12,1,0.3,1,N,237,236,Cash,3.5,0,0.5,0,0,0.3,4.3,11/20/2016,Sun,FALSE,1.583333333
1,11/15/2016 8:43,11/15/2016 8:45,1,0.9,1,N,237,236,Cash,4.5,0,0.5,0,0,0.3,5.3,11/15/2016,Tue,TRUE,2.183333333
2,11/15/2016 11:20,11/15/2016 11:27,1,0.58,1,N,237,236,Cash,6,0,0.5,0,0,0.3,6.8,11/15/2016,Tue,TRUE,7.383333333
1,11/10/2016 8:03,11/10/2016 8:09,2,0.8,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,11/10/2016,Thu,TRUE,5.816666667
2,11/3/2016 12:58,11/3/2016 13:07,1,1.15,1,N,237,236,Cash,7.5,0,0.5,0,0,0.3,8.3,11/3/2016,Thu,TRUE,8.966666667
1,11/22/2016 17:25,11/22/2016 17:32,1,0.9,1,N,237,236,Card,6,1,0.5,1.2,0,0.3,9,11/22/2016,Tue,TRUE,6.5
2,11/2/2016 6:45,11/2/2016 6:48,2,1.16,1,N,237,236,Card,5,0,0.5,1.45,0,0.3,7.25,11/2/2016,Wed,TRUE,2.8
1,11/18/2016 9:07,11/18/2016 9:12,1,0.7,1,Y,237,236,Card,5.5,0,0.5,1,0,0.3,7.3,11/18/2016,Fri,TRUE,5.666666667
2,11/22/2016 18:09,11/22/2016 18:14,1,1.17,1,N,237,236,Card,5.5,1,0.5,1.82,0,0.3,9.12,11/22/2016,Tue,TRUE,4.816666667
2,11/17/2016 12:09,11/17/2016 12:15,2,1.09,1,N,237,236,Cash,6.5,0,0.5,0,0,0.3,7.3,11/17/2016,Thu,TRUE,6.483333333
2,11/1/2016 18:11,11/1/2016 18:18,1,1.15,1,N,237,236,Card,6.5,1,0.5,1.66,0,0.3,9.96,11/1/2016,Tue,TRUE,7.1
2,11/14/2016 7:49,11/14/2016 7:55,1,1.18,1,N,237,236,Card,6,0,0.5,1.7,0,0.3,8.5,11/14/2016,Mon,TRUE,5.466666667
2,11/21/2016 10:17,11/21/2016 10:23,2,0.65,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,11/21/2016,Mon,TRUE,6.333333333
2,11/5/2016 23:11,11/5/2016 23:15,5,1.46,1,N,237,236,Card,6,0.5,0.5,1.46,0,0.3,8.76,11/5/2016,Sat,FALSE,3.666666667
2,11/12/2016 13:38,11/12/2016 13:41,6,0.95,1,N,237,236,Card,5,0,0.5,1.45,0,0.3,7.25,11/12/2016,Sat,FALSE,3.283333333
1,11/11/2016 15:39,11/11/2016 15:45,1,0.8,1,N,237,236,Card,6,0,0.5,1.02,0,0.3,7.82,11/11/2016,Fri,TRUE,6.216666667
1,11/12/2016 21:44,11/12/2016 21:52,2,1.4,1,N,237,236,Card,8.5,0.5,0.5,1.95,0,0.3,11.75,11/12/2016,Sat,FALSE,8.85
1,11/28/2016 21:26,11/28/2016 21:33,1,1.4,1,N,237,236,Card,7.5,0.5,0.5,1.32,0,0.3,10.12,11/28/2016,Mon,TRUE,6.983333333
2,11/28/2016 18:57,11/28/2016 19:05,1,1.01,1,N,237,236,Cash,7,1,0.5,0,0,0.3,8.8,11/28/2016,Mon,TRUE,7.783333333
2,11/10/2016 0:12,11/10/2016 0:16,1,1.15,1,N,237,236,Card,5.5,0.5,0.5,1.36,0,0.3,8.16,11/10/2016,Thu,TRUE,3.633333333
2,11/17/2016 11:59,11/17/2016 12:11,2,1.64,1,N,237,236,Cash,10,0,0.5,0,0,0.3,10.8,11/17/2016,Thu,TRUE,12.25
2,11/12/2016 14:48,11/12/2016 14:52,1,0.75,1,N,237,236,Card,4.5,0,0.5,0.8,0,0.3,6.1,11/12/2016,Sat,FALSE,3.75
2,11/18/2016 7:56,11/18/2016 8:03,6,1.24,1,N,237,236,Card,6.5,0,0.5,1.7,0,0.3,9,11/18/2016,Fri,TRUE,6.616666667
2,11/17/2016 18:34,11/17/2016 18:39,1,1.11,1,N,237,236,Card,6,1,0.5,1.95,0,0.3,9.75,11/17/2016,Thu,TRUE,5.233333333
1,11/2/2016 17:02,11/2/2016 17:07,1,0.9,1,N,237,236,Card,5,1,0.5,1.35,0,0.3,8.15,11/2/2016,Wed,TRUE,4.316666667
2,11/11/2016 15:10,11/11/2016 15:21,3,1.64,1,N,237,236,Cash,9.5,0,0.5,0,0,0.3,10.3,11/11/2016,Fri,TRUE,11.71666667
1,11/12/2016 13:25,11/12/2016 13:29,1,1,1,N,237,236,Card,5.5,0,0.5,1.55,0,0.3,7.85,11/12/2016,Sat,FALSE,3.966666667
2,11/13/2016 17:43,11/13/2016 17:47,6,1.23,1,N,237,236,Card,6,0,0.5,1.36,0,0.3,8.16,11/13/2016,Sun,FALSE,4.383333333
2,11/25/2016 2:10,11/25/2016 2:17,1,2.06,1,N,237,236,Cash,8,0.5,0.5,0,0,0.3,9.3,11/25/2016,Fri,TRUE,6.133333333
2,11/14/2016 18:35,11/14/2016 18:43,2,1.21,1,N,237,236,Card,7,1,0.5,1.76,0,0.3,10.56,11/14/2016,Mon,TRUE,7.983333333
1,11/30/2016 11:47,11/30/2016 11:54,2,0.5,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,11/30/2016,Wed,TRUE,6.466666667
1,11/7/2016 14:32,11/7/2016 14:37,1,0.5,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,11/7/2016,Mon,TRUE,5.616666667
2,11/5/2016 8:58,11/5/2016 9:02,1,1.15,1,N,237,236,Card,5.5,0,0.5,1.26,0,0.3,7.56,11/5/2016,Sat,FALSE,3.866666667
2,11/3/2016 12:31,11/3/2016 12:36,1,0.85,1,N,237,236,Card,5.5,0,0.5,1,0,0.3,7.3,11/3/2016,Thu,TRUE,4.95
1,11/4/2016 11:19,11/4/2016 11:24,1,0.9,1,N,237,236,Card,5.5,0,0.5,0.63,0,0.3,6.93,11/4/2016,Fri,TRUE,4.683333333
2,11/16/2016 16:52,11/16/2016 16:57,1,0.72,1,N,237,236,Card,5,1,0.5,2.04,0,0.3,8.84,11/16/2016,Wed,TRUE,4.4
1,11/14/2016 19:18,11/14/2016 19:19,2,0.2,1,N,237,236,Cash,3,1,0.5,0,0,0.3,4.8,11/14/2016,Mon,TRUE,1.316666667
1,11/23/2016 20:34,11/23/2016 20:41,1,1.4,1,N,237,236,Card,7,0.5,0.5,2.05,0,0.3,10.35,11/23/2016,Wed,TRUE,7.2
2,11/22/2016 13:26,11/22/2016 13:37,6,1.04,1,N,237,236,Card,8.5,0,0.5,1.35,0,0.3,10.65,11/22/2016,Tue,TRUE,11.08333333
1,11/17/2016 13:17,11/17/2016 13:25,1,1.5,1,N,237,236,Card,8,0,0.5,1.75,0,0.3,10.55,11/17/2016,Thu,TRUE,8.183333333
2,11/22/2016 12:20,11/22/2016 12:29,1,1.21,1,N,237,236,Cash,7.5,0,0.5,0,0,0.3,8.3,11/22/2016,Tue,TRUE,9.133333333
2,11/7/2016 7:31,11/7/2016 7:38,1,0.98,1,N,237,236,Cash,6.5,0,0.5,0,0,0.3,7.3,11/7/2016,Mon,TRUE,6.616666667
2,11/23/2016 1:52,11/23/2016 1:56,1,1.36,1,N,237,236,Card,5.5,0.5,0.5,2.04,0,0.3,8.84,11/23/2016,Wed,TRUE,3.383333333
2,11/11/2016 22:56,11/11/2016 23:01,2,1.25,1,N,237,236,Cash,6.5,0.5,0.5,0,0,0.3,7.8,11/11/2016,Fri,TRUE,5.35
1,11/1/2016 21:30,11/1/2016 21:33,2,0.9,1,N,237,236,Card,4.5,0.5,0.5,1.16,0,0.3,6.96,11/1/2016,Tue,TRUE,2.65
1,11/26/2016 13:13,11/26/2016 13:20,1,1.7,1,N,237,236,Card,7.5,0,0.5,2,0,0.3,10.3,11/26/2016,Sat,FALSE,6.7
2,11/10/2016 9:17,11/10/2016 9:20,1,0.53,1,N,237,236,Card,4,0,0.5,0.96,0,0.3,5.76,11/10/2016,Thu,TRUE,2.916666667
2,11/24/2016 6:11,11/24/2016 6:15,6,0.96,1,N,237,236,Cash,5,0,0.5,0,0,0.3,5.8,11/24/2016,Thu,TRUE,3.7
1,11/7/2016 20:36,11/7/2016 20:41,1,1.5,1,N,237,236,Card,6.5,0.5,0.5,1,0,0.3,8.8,11/7/2016,Mon,TRUE,4.816666667
1,11/1/2016 22:27,11/1/2016 22:34,1,1.9,1,N,237,236,Card,8,0.5,0.5,1.5,0,0.3,10.8,11/1/2016,Tue,TRUE,7.583333333
1,11/3/2016 20:32,11/3/2016 20:36,1,0.7,1,N,237,236,Card,4.5,0.5,0.5,1,0,0.3,6.8,11/3/2016,Thu,TRUE,3.033333333
1,11/1/2016 20:09,11/1/2016 20:14,1,0.7,1,N,237,236,Card,5.5,0.5,0.5,1,0,0.3,7.8,11/1/2016,Tue,TRUE,5.883333333
2,11/21/2016 19:22,11/21/2016 19:26,1,0.99,1,N,237,236,Card,5.5,1,0.5,1.82,0,0.3,9.12,11/21/2016,Mon,TRUE,4.65
1,11/6/2016 16:46,11/6/2016 16:48,1,0.5,1,N,237,236,Card,4.5,0,0.5,0.79,0,0.3,6.09,11/6/2016,Sun,FALSE,2.483333333
1,11/27/2016 18:51,11/27/2016 18:55,2,0.8,1,N,237,236,Card,5.5,0,0.5,1.8,0,0.3,8.1,11/27/2016,Sun,FALSE,4.283333333
2,11/17/2016 10:55,11/17/2016 11:04,5,0.78,1,N,237,236,Cash,7,0,0.5,0,0,0.3,7.8,11/17/2016,Thu,TRUE,8.5
2,11/19/2016 19:54,11/19/2016 19:56,5,0.47,1,N,237,236,Cash,3.5,0,0.5,0,0,0.3,4.3,11/19/2016,Sat,FALSE,1.416666667
2,11/23/2016 21:31,11/23/2016 21:32,1,0.68,1,N,237,236,Card,4,0.5,0.5,1.32,0,0.3,6.62,11/23/2016,Wed,TRUE,1.483333333
1,11/5/2016 22:15,11/5/2016 22:21,1,0.9,1,N,237,236,Card,6,0.5,0.5,1.45,0,0.3,8.75,11/5/2016,Sat,FALSE,5.3
2,11/3/2016 9:29,11/3/2016 9:31,2,0.38,1,N,237,236,Cash,4,0,0.5,0,0,0.3,4.8,11/3/2016,Thu,TRUE,2.883333333
2,11/22/2016 17:30,11/22/2016 17:35,1,1.28,1,N,237,236,Cash,6,1,0.5,0,0,0.3,7.8,11/22/2016,Tue,TRUE,5.15
2,11/13/2016 19:08,11/13/2016 19:11,4,0.62,1,N,237,236,Card,4.5,0,0.5,1.06,0,0.3,6.36,11/13/2016,Sun,FALSE,3.533333333
2,11/10/2016 21:35,11/10/2016 21:40,1,1.23,1,N,237,236,Cash,6,0.5,0.5,0,0,0.3,7.3,11/10/2016,Thu,TRUE,4.95
2,11/27/2016 18:46,11/27/2016 18:51,4,1.16,1,N,237,236,Card,6,0,0.5,1.36,0,0.3,8.16,11/27/2016,Sun,FALSE,4.85
1,11/18/2016 13:31,11/18/2016 13:38,1,0.8,1,N,237,236,Cash,6,0,0.5,0,0,0.3,6.8,11/18/2016,Fri,TRUE,6.816666667
2,11/3/2016 22:47,11/3/2016 22:52,1,1.84,1,N,237,236,Card,7,0.5,0.5,1.66,0,0.3,9.96,11/3/2016,Thu,TRUE,5.066666667
2,11/27/2016 17:26,11/27/2016 17:31,1,0.99,1,N,237,236,Card,5.5,0,0.5,0.94,0,0.3,7.24,11/27/2016,Sun,FALSE,4.95
1,11/19/2016 17:01,11/19/2016 17:06,2,1.4,1,N,237,236,Card,6,0,0.5,1.35,0,0.3,8.15,11/19/2016,Sat,FALSE,4.466666667
2,11/21/2016 15:16,11/21/2016 15:27,2,1.26,1,N,237,236,Card,8.5,0,0.5,1.86,0,0.3,11.16,11/21/2016,Mon,TRUE,11.16666667
1,11/18/2016 10:45,11/18/2016 10:48,1,0.6,1,N,237,236,Card,4,0,0.5,0.95,0,0.3,5.75,11/18/2016,Fri,TRUE,2.783333333
2,11/28/2016 22:00,11/28/2016 22:03,1,1.13,1,N,237,236,Card,5.5,0.5,0.5,0.68,0,0.3,7.48,11/28/2016,Mon,TRUE,3.133333333
1,11/22/2016 21:38,11/22/2016 21:42,1,1.5,1,N,237,236,Card,6,0.5,0.5,1,0,0.3,8.3,11/22/2016,Tue,TRUE,4.433333333
1,11/6/2016 14:47,11/6/2016 14:53,1,1.4,1,N,237,236,Cash,6.5,0,0.5,0,0,0.3,7.3,11/6/2016,Sun,FALSE,5.666666667
1,11/30/2016 18:11,11/30/2016 18:20,1,1.5,1,N,237,236,Card,8,1,0.5,1.2,0,0.3,11,11/30/2016,Wed,TRUE,8.95
2,11/22/2016 13:19,11/22/2016 13:35,1,1.55,1,N,237,236,Card,11.5,0,0.5,2.46,0,0.3,14.76,11/22/2016,Tue,TRUE,16.33333333
2,11/16/2016 8:47,11/16/2016 8:51,1,0.83,1,N,237,236,Cash,5,0,0.5,0,0,0.3,5.8,11/16/2016,Wed,TRUE,3.866666667
2,11/22/2016 7:21,11/22/2016 7:30,1,1.59,1,N,237,236,Card,8.5,0,0.5,1.4,0,0.3,10.7,11/22/2016,Tue,TRUE,9.266666667
2,11/17/2016 17:13,11/17/2016 17:15,3,0.54,1,N,237,236,Cash,4,1,0.5,0,0,0.3,5.8,11/17/2016,Thu,TRUE,2.416666667
2,11/11/2016 11:57,11/11/2016 12:06,1,1.22,1,N,237,236,Cash,7.5,0,0.5,0,0,0.3,8.3,11/11/2016,Fri,TRUE,8.85
2,11/28/2016 16:51,11/28/2016 16:58,1,1.1,1,N,237,236,Card,6.5,1,0.5,1.66,0,0.3,9.96,11/28/2016,Mon,TRUE,6.916666667
2,11/25/2016 21:47,11/25/2016 21:51,1,1.45,1,N,237,236,Card,6,0.5,0.5,1.46,0,0.3,8.76,11/25/2016,Fri,TRUE,4.6
1,11/8/2016 19:45,11/8/2016 19:49,1,0.7,1,N,237,236,Card,4.5,0,0.5,1.05,0,0.3,6.35,11/8/2016,Tue,TRUE,3.266666667
1,11/22/2016 17:58,11/22/2016 18:02,1,0.7,1,N,237,236,Card,5,1,0.5,0.07,0,0.3,6.87,11/22/2016,Tue,TRUE,4.183333333
2,11/25/2016 15:25,11/25/2016 15:32,1,1.21,1,N,237,236,Cash,7,0,0.5,0,0,0.3,7.8,11/25/2016,Fri,TRUE,7.766666667
2,11/9/2016 11:05,11/9/2016 11:10,5,0.86,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,11/9/2016,Wed,TRUE,5.05
1,11/17/2016 7:35,11/17/2016 7:38,2,0.7,1,N,237,236,Card,4.5,0,0.5,1.05,0,0.3,6.35,11/17/2016,Thu,TRUE,3.383333333
2,11/3/2016 22:16,11/3/2016 22:18,2,0.58,1,N,237,236,Cash,4,0.5,0.5,0,0,0.3,5.3,11/3/2016,Thu,TRUE,2.116666667
1,11/30/2016 18:45,11/30/2016 18:51,1,1.1,1,N,237,236,Card,6,1,0.5,1,0,0.3,8.8,11/30/2016,Wed,TRUE,6.066666667
2,11/18/2016 8:11,11/18/2016 8:18,1,1.23,1,N,237,236,Card,7,0,0.5,1.17,0,0.3,8.97,11/18/2016,Fri,TRUE,7.083333333
2,11/12/2016 13:24,11/12/2016 13:26,1,0.76,1,N,237,236,Cash,4,0,0.5,0,0,0.3,4.8,11/12/2016,Sat,FALSE,2.1
1,11/16/2016 10:35,11/16/2016 10:43,1,0.7,1,N,237,236,Card,6.5,0,0.5,6,0,0.3,13.3,11/16/2016,Wed,TRUE,7.4
1,11/27/2016 21:58,11/27/2016 22:04,2,1.9,1,N,237,236,Card,8,0.5,0.5,2.75,0,0.3,12.05,11/27/2016,Sun,FALSE,6.016666667
1,11/10/2016 15:30,11/10/2016 15:37,3,1,1,N,237,236,Card,6.5,0,0.5,1,0,0.3,8.3,11/10/2016,Thu,TRUE,6.816666667
1,11/19/2016 19:43,11/19/2016 19:46,2,0.4,1,N,237,236,Card,4,0,0.5,1,0,0.3,5.8,11/19/2016,Sat,FALSE,3.066666667
2,11/6/2016 19:10,11/6/2016 19:16,1,1.48,1,N,237,236,Card,7,0,0.5,1.56,0,0.3,9.36,11/6/2016,Sun,FALSE,6.383333333
2,11/16/2016 12:37,11/16/2016 12:41,1,0.71,1,N,237,236,Cash,5,0,0.5,0,0,0.3,5.8,11/16/2016,Wed,TRUE,4.816666667
1,11/28/2016 17:26,11/28/2016 17:32,1,0.9,1,N,237,236,Card,6.5,1,0.5,1,0,0.3,9.3,11/28/2016,Mon,TRUE,6.133333333
2,11/16/2016 12:02,11/16/2016 12:11,2,1.18,1,N,237,236,Card,7,0,0.5,1.56,0,0.3,9.36,11/16/2016,Wed,TRUE,8.2
2,11/27/2016 19:30,11/27/2016 19:32,1,0.47,1,N,237,236,Cash,3.5,0,0.5,0,0,0.3,4.3,11/27/2016,Sun,FALSE,2.033333333
2,11/30/2016 17:56,11/30/2016 18:03,1,0.83,1,N,237,236,Cash,6.5,1,0.5,0,0,0.3,8.3,11/30/2016,Wed,TRUE,6.916666667
2,11/15/2016 19:28,11/15/2016 19:32,1,0.78,1,N,237,236,Card,4.5,1,0.5,1.58,0,0.3,7.88,11/15/2016,Tue,TRUE,3.766666667
2,11/6/2016 15:52,11/6/2016 15:55,1,1.01,1,N,237,236,Card,5,0,0.5,1.16,0,0.3,6.96,11/6/2016,Sun,FALSE,3.233333333
1,11/9/2016 18:36,11/9/2016 18:44,1,1.2,1,N,237,236,Cash,7.5,1,0.5,0,0,0.3,9.3,11/9/2016,Wed,TRUE,8.25
2,11/23/2016 13:55,11/23/2016 14:01,1,0.44,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,11/23/2016,Wed,TRUE,6.7
1,11/4/2016 11:22,11/4/2016 11:35,1,1.3,1,N,237,236,Cash,9.5,0,0.5,0,0,0.3,10.3,11/4/2016,Fri,TRUE,12.85
2,11/3/2016 18:45,11/3/2016 18:52,1,1.39,1,N,237,236,Card,7,1,0.5,1,0,0.3,9.8,11/3/2016,Thu,TRUE,7.25
2,11/28/2016 10:19,11/28/2016 10:29,2,1.04,1,N,237,236,Cash,8.5,0,0.5,0,0,0.3,9.3,11/28/2016,Mon,TRUE,10.81666667
1,11/26/2016 18:42,11/26/2016 18:45,1,0.5,1,N,237,236,Cash,4,0,0.5,0,0,0.3,4.8,11/26/2016,Sat,FALSE,2.566666667
2,11/14/2016 17:40,11/14/2016 17:51,1,1.53,1,N,237,236,Cash,9,1,0.5,0,0,0.3,10.8,11/14/2016,Mon,TRUE,10.71666667
2,11/10/2016 8:03,11/10/2016 8:11,3,0.85,1,N,237,236,Card,7,0,0.5,1.56,0,0.3,9.36,11/10/2016,Thu,TRUE,7.966666667
1,11/1/2016 13:39,11/1/2016 13:57,1,1.2,1,N,237,236,Cash,12,0,0.5,0,0,0.3,12.8,11/1/2016,Tue,TRUE,18.16666667
2,11/17/2016 8:22,11/17/2016 8:27,1,1.09,1,N,237,236,Card,6,0,0.5,1.02,0,0.3,7.82,11/17/2016,Thu,TRUE,5.6
2,11/5/2016 9:15,11/5/2016 9:20,1,0.48,1,N,237,236,Cash,5,0,0.5,0,0,0.3,5.8,11/5/2016,Sat,FALSE,4.283333333
2,11/17/2016 10:45,11/17/2016 10:53,1,1.08,1,N,237,236,Card,7,0,0.5,1.17,0,0.3,8.97,11/17/2016,Thu,TRUE,8.016666667
1,11/2/2016 15:23,11/2/2016 15:33,1,1.1,1,N,237,236,Card,8,0,0.5,2.6,0,0.3,11.4,11/2/2016,Wed,TRUE,10.25
1,11/28/2016 17:19,11/28/2016 17:24,1,0.7,1,N,237,236,Cash,5,1,0.5,0,0,0.3,6.8,11/28/2016,Mon,TRUE,4.5
2,11/18/2016 14:08,11/18/2016 14:18,2,1.41,1,N,237,236,Card,8.5,0,0.5,1.2,0,0.3,10.5,11/18/2016,Fri,TRUE,10.11666667
1,11/24/2016 2:53,11/24/2016 2:56,1,0.5,1,N,237,236,Card,4.5,0.5,0.5,1.15,0,0.3,6.95,11/24/2016,Thu,TRUE,3.333333333
2,11/1/2016 17:31,11/1/2016 17:43,1,1.32,1,N,237,236,Cash,9,1,0.5,0,0,0.3,10.8,11/1/2016,Tue,TRUE,11.41666667
2,11/11/2016 13:07,11/11/2016 13:16,3,1.43,1,N,237,236,Cash,7.5,0,0.5,0,0,0.3,8.3,11/11/2016,Fri,TRUE,8.383333333
1,11/15/2016 15:41,11/15/2016 15:44,1,0.2,1,N,237,236,Cash,3.5,0,0.5,0,0,0.3,4.3,11/15/2016,Tue,TRUE,2.733333333
2,11/4/2016 8:24,11/4/2016 8:28,3,0.76,1,N,237,236,Cash,5,0,0.5,0,0,0.3,5.8,11/4/2016,Fri,TRUE,4.266666667
1,11/29/2016 17:44,11/29/2016 17:51,1,1,1,N,237,236,Cash,6.5,1,0.5,0,0,0.3,8.3,11/29/2016,Tue,TRUE,6.866666667
2,11/7/2016 13:29,11/7/2016 13:42,1,1.75,1,N,237,236,Cash,10.5,0,0.5,0,0,0.3,11.3,11/7/2016,Mon,TRUE,13.65
1,11/23/2016 12:15,11/23/2016 12:20,1,0.6,1,N,237,236,Card,5,0,0.5,1.45,0,0.3,7.25,11/23/2016,Wed,TRUE,4.883333333
2,11/10/2016 7:17,11/10/2016 7:20,1,1.07,1,N,237,236,Cash,5,0,0.5,0,0,0.3,5.8,11/10/2016,Thu,TRUE,2.783333333
2,11/9/2016 17:51,11/9/2016 18:01,2,1.13,1,N,237,236,Cash,7.5,1,0.5,0,0,0.3,9.3,11/9/2016,Wed,TRUE,9.166666667
1,11/8/2016 13:47,11/8/2016 13:54,1,0.8,1,N,237,236,Card,6,0,0.5,1.35,0,0.3,8.15,11/8/2016,Tue,TRUE,6.633333333
2,11/21/2016 15:48,11/21/2016 15:57,5,1.23,1,N,237,236,Cash,7.5,0,0.5,0,0,0.3,8.3,11/21/2016,Mon,TRUE,9.366666667
2,11/18/2016 21:24,11/18/2016 21:28,5,0.37,1,N,237,236,Cash,4,0.5,0.5,0,0,0.3,5.3,11/18/2016,Fri,TRUE,3.533333333
2,11/3/2016 11:51,11/3/2016 11:58,2,1.23,1,N,237,236,Cash,6,0,0.5,0,0,0.3,6.8,11/3/2016,Thu,TRUE,6.85
2,11/3/2016 11:18,11/3/2016 11:27,2,1.36,1,N,237,236,Cash,8,0,0.5,0,0,0.3,8.8,11/3/2016,Thu,TRUE,9.666666667
1,11/2/2016 21:12,11/2/2016 21:22,2,1.5,1,N,237,236,Cash,8,0.5,0.5,0,0,0.3,9.3,11/2/2016,Wed,TRUE,9.2
1,11/1/2016 19:01,11/1/2016 19:08,1,1.2,1,N,237,236,Cash,7,1,0.5,0,0,0.3,8.8,11/1/2016,Tue,TRUE,7.2
1,11/6/2016 15:49,11/6/2016 15:52,1,0.8,1,N,237,236,Card,4.5,0,0.5,1.05,0,0.3,6.35,11/6/2016,Sun,FALSE,2.766666667
1,11/29/2016 11:39,11/29/2016 11:45,1,0.9,1,N,237,236,Card,6,0,0.5,1.36,0,0.3,8.16,11/29/2016,Tue,TRUE,5.9
1,11/4/2016 11:29,11/4/2016 11:36,1,0.9,1,N,237,236,Card,6.5,0,0.5,1.45,0,0.3,8.75,11/4/2016,Fri,TRUE,6.966666667
2,11/8/2016 12:59,11/8/2016 13:05,1,1.1,1,N,237,236,Card,6,0,0.5,1.36,0,0.3,8.16,11/8/2016,Tue,TRUE,5.85
1,11/12/2016 11:44,11/12/2016 11:45,1,0.6,1,N,237,236,Cash,4,0,0.5,0,0,0.3,4.8,11/12/2016,Sat,FALSE,1.75
2,11/13/2016 2:05,11/13/2016 2:07,1,0.5,1,N,237,236,Cash,3.5,0.5,0.5,0,0,0.3,4.8,11/13/2016,Sun,FALSE,1.633333333
2,11/21/2016 19:28,11/21/2016 19:32,1,0.99,1,N,237,236,Cash,5,1,0.5,0,0,0.3,6.8,11/21/2016,Mon,TRUE,3.983333333
2,11/21/2016 12:57,11/21/2016 13:02,1,0.75,1,N,237,236,Card,5,0,0.5,1.04,0,0.3,6.84,11/21/2016,Mon,TRUE,5.066666667
2,11/5/2016 16:09,11/5/2016 16:19,1,1.62,1,N,237,236,Card,9,0,0.5,1.96,0,0.3,11.76,11/5/2016,Sat,FALSE,10.25
2,11/17/2016 17:33,11/17/2016 17:35,2,0.3,1,N,237,236,Cash,3.5,1,0.5,0,0,0.3,5.3,11/17/2016,Thu,TRUE,2.05
1,11/5/2016 14:10,11/5/2016 14:16,1,0.7,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,11/5/2016,Sat,FALSE,5.883333333
2,11/9/2016 8:02,11/9/2016 8:05,1,0.46,1,N,237,236,Card,4,0,0.5,0.96,0,0.3,5.76,11/9/2016,Wed,TRUE,3.116666667
1,11/11/2016 19:08,11/11/2016 19:15,1,1.2,1,N,237,236,Card,7,0,0.5,0.75,0,0.3,8.55,11/11/2016,Fri,TRUE,6.816666667
1,11/1/2016 18:51,11/1/2016 18:58,1,1.3,1,N,237,236,Card,7,1,0.5,1.76,0,0.3,10.56,11/1/2016,Tue,TRUE,7.283333333
2,11/10/2016 10:14,11/10/2016 10:19,1,0.84,1,N,237,236,Card,5.5,0,0.5,1,0,0.3,7.3,11/10/2016,Thu,TRUE,5.033333333
2,11/28/2016 16:05,11/28/2016 16:11,5,1.41,1,N,237,236,Cash,6.5,1,0.5,0,0,0.3,8.3,11/28/2016,Mon,TRUE,6.033333333
1,11/15/2016 11:01,11/15/2016 11:07,1,1,1,N,237,236,Card,6,0,0.5,1,0,0.3,7.8,11/15/2016,Tue,TRUE,6.116666667
2,11/3/2016 20:49,11/3/2016 20:50,2,0.19,1,N,237,236,Cash,2.5,0.5,0.5,0,0,0.3,3.8,11/3/2016,Thu,TRUE,0.65
2,11/8/2016 16:44,11/8/2016 16:49,1,0.74,1,N,237,236,Card,5,0,0.5,1,0,0.3,6.8,11/8/2016,Tue,TRUE,4.783333333
2,11/15/2016 8:22,11/15/2016 8:29,1,1.05,1,N,237,236,Cash,6.5,0,0.5,0,0,0.3,7.3,11/15/2016,Tue,TRUE,6.716666667
2,11/2/2016 20:59,11/2/2016 21:06,1,1.91,1,N,237,236,Card,8,0.5,0.5,1.86,0,0.3,11.16,11/2/2016,Wed,TRUE,7.25
1,11/18/2016 22:15,11/18/2016 22:19,1,1.3,1,N,237,236,Cash,6,0.5,0.5,0,0,0.3,7.3,11/18/2016,Fri,TRUE,4.333333333
2,11/14/2016 12:47,11/14/2016 12:56,2,1.02,1,N,237,236,Card,7.5,0,0.5,1.66,0,0.3,9.96,11/14/2016,Mon,TRUE,9.216666667
1,11/4/2016 17:56,11/4/2016 18:03,1,1.2,1,N,237,236,Cash,6.5,1,0.5,0,0,0.3,8.3,11/4/2016,Fri,TRUE,6.816666667
2,11/27/2016 0:49,11/27/2016 0:51,1,0.23,1,N,237,236,Cash,3.5,0.5,0.5,0,0,0.3,4.8,11/27/2016,Sun,FALSE,1.983333333
